NOM;CODI;DATA;SEXE;GRUP_EDAT;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-01-11;Altres;N/A;107;1216;49;13;3;124;21;0;59;48;51;10;1195;45;144;0
CATALUNYA;GLOBAL;2021-01-11;Dona;0 a 9;164;346;507;0;0;0;0;0;85;79;81;73;340;500;0;0
CATALUNYA;GLOBAL;2021-01-11;Dona;10 a 19;297;612;923;3;1;3;0;0;133;164;117;158;585;892;26;0
CATALUNYA;GLOBAL;2021-01-11;Dona;20 a 29;416;2162;1677;4;0;11;1;0;170;246;141;233;1894;1545;1015;0
CATALUNYA;GLOBAL;2021-01-11;Dona;30 a 39;424;2881;1714;2;1;21;3;0;180;244;150;247;2580;1587;1151;0
CATALUNYA;GLOBAL;2021-01-11;Dona;40 a 49;565;3994;2190;10;3;61;14;0;242;323;212;304;3565;1985;1549;0
CATALUNYA;GLOBAL;2021-01-11;Dona;50 a 59;544;3582;2011;14;1;92;16;0;233;311;195;300;3198;1831;1599;0
CATALUNYA;GLOBAL;2021-01-11;Dona;60 a 69;344;1902;1154;26;4;134;29;2;141;203;105;196;1708;1061;822;0
CATALUNYA;GLOBAL;2021-01-11;Dona;70 a 79;217;1340;638;26;9;228;41;8;97;120;89;127;1198;593;258;0
CATALUNYA;GLOBAL;2021-01-11;Dona;80 o més;272;3866;1082;47;1;382;10;17;170;102;172;103;3054;871;1258;0
CATALUNYA;GLOBAL;2021-01-11;Home;0 a 9;175;403;552;0;0;2;0;0;88;87;81;84;395;539;0;0
CATALUNYA;GLOBAL;2021-01-11;Home;10 a 19;319;626;971;1;0;0;0;0;127;192;110;187;603;944;13;0
CATALUNYA;GLOBAL;2021-01-11;Home;20 a 29;330;1136;1121;3;0;13;0;0;125;205;104;199;1038;1064;367;0
CATALUNYA;GLOBAL;2021-01-11;Home;30 a 39;329;1461;1208;5;2;27;3;0;115;214;103;208;1331;1159;512;0
CATALUNYA;GLOBAL;2021-01-11;Home;40 a 49;495;1933;1435;11;2;97;25;0;182;313;136;293;1752;1372;599;0
CATALUNYA;GLOBAL;2021-01-11;Home;50 a 59;486;1874;1175;23;7;209;51;4;209;277;162;254;1697;1124;640;0
CATALUNYA;GLOBAL;2021-01-11;Home;60 a 69;294;1408;674;46;10;338;104;1;139;155;111;149;1263;646;446;0
CATALUNYA;GLOBAL;2021-01-11;Home;70 a 79;183;1194;470;46;13;405;111;10;86;97;82;100;1034;448;220;0
CATALUNYA;GLOBAL;2021-01-11;Home;80 o més;172;1603;479;43;5;341;12;24;99;73;86;66;1327;419;347;0
CATALUNYA;GLOBAL;2021-01-10;Altres;N/A;33;175;9;13;5;112;22;1;17;16;13;2;171;7;47;0
CATALUNYA;GLOBAL;2021-01-10;Dona;0 a 9;41;111;91;0;0;0;0;0;24;17;20;14;110;90;0;0
CATALUNYA;GLOBAL;2021-01-10;Dona;10 a 19;73;113;222;1;0;2;0;0;25;48;19;41;110;219;18;0
CATALUNYA;GLOBAL;2021-01-10;Dona;20 a 29;116;405;319;4;0;8;1;0;47;69;35;65;364;293;361;0
CATALUNYA;GLOBAL;2021-01-10;Dona;30 a 39;151;448;354;4;0;21;2;0;47;104;43;87;407;344;403;0
CATALUNYA;GLOBAL;2021-01-10;Dona;40 a 49;159;464;418;5;1;58;11;1;47;112;39;92;424;392;602;0
CATALUNYA;GLOBAL;2021-01-10;Dona;50 a 59;167;483;399;8;2;86;14;0;59;108;47;93;437;382;546;0
CATALUNYA;GLOBAL;2021-01-10;Dona;60 a 69;93;338;194;10;1;138;31;0;34;59;28;49;309;187;259;0
CATALUNYA;GLOBAL;2021-01-10;Dona;70 a 79;64;349;125;21;2;232;39;3;25;39;28;32;307;121;145;0
CATALUNYA;GLOBAL;2021-01-10;Dona;80 o més;94;985;172;44;3;376;9;26;49;45;46;35;850;145;1127;0
CATALUNYA;GLOBAL;2021-01-10;Home;0 a 9;47;102;126;0;0;2;0;0;18;29;13;25;100;126;0;0
CATALUNYA;GLOBAL;2021-01-10;Home;10 a 19;90;146;240;0;0;0;0;0;31;59;21;56;142;233;4;0
CATALUNYA;GLOBAL;2021-01-10;Home;20 a 29;121;268;279;2;0;13;0;0;47;74;42;67;249;271;147;0
CATALUNYA;GLOBAL;2021-01-10;Home;30 a 39;134;295;257;5;0;27;2;0;44;90;31;71;271;247;154;0
CATALUNYA;GLOBAL;2021-01-10;Home;40 a 49;119;354;290;10;0;107;24;1;39;80;33;71;319;279;203;0
CATALUNYA;GLOBAL;2021-01-10;Home;50 a 59;160;360;296;17;5;206;49;0;52;108;48;104;338;291;184;0
CATALUNYA;GLOBAL;2021-01-10;Home;60 a 69;85;343;172;27;6;323;101;4;24;61;23;55;304;170;113;0
CATALUNYA;GLOBAL;2021-01-10;Home;70 a 79;64;361;120;31;8;401;106;3;31;33;28;30;325;115;69;0
CATALUNYA;GLOBAL;2021-01-10;Home;80 o més;55;444;110;31;1;326;9;23;24;31;24;25;386;95;325;0
CATALUNYA;GLOBAL;2021-01-09;Altres;N/A;48;696;15;7;1;76;14;0;33;15;30;2;679;13;62;0
CATALUNYA;GLOBAL;2021-01-09;Dona;0 a 9;51;167;100;0;0;1;0;0;35;16;30;13;162;99;0;0
CATALUNYA;GLOBAL;2021-01-09;Dona;10 a 19;103;305;218;1;0;2;0;0;57;46;57;43;292;213;26;0
CATALUNYA;GLOBAL;2021-01-09;Dona;20 a 29;162;887;530;2;0;7;2;0;74;88;75;79;814;490;678;0
CATALUNYA;GLOBAL;2021-01-09;Dona;30 a 39;147;980;451;1;1;21;3;0;54;93;57;90;888;430;750;0
CATALUNYA;GLOBAL;2021-01-09;Dona;40 a 49;206;1249;613;12;2;56;10;1;91;115;94;113;1111;579;1083;0
CATALUNYA;GLOBAL;2021-01-09;Dona;50 a 59;158;1161;501;10;1;80;10;0;66;92;71;83;1035;468;1177;0
CATALUNYA;GLOBAL;2021-01-09;Dona;60 a 69;97;642;253;17;8;133;31;2;41;56;43;51;593;235;518;0
CATALUNYA;GLOBAL;2021-01-09;Dona;70 a 79;68;546;176;20;3;230;36;4;25;43;32;39;501;155;317;0
CATALUNYA;GLOBAL;2021-01-09;Dona;80 o més;126;1551;320;41;1;360;7;17;58;68;58;53;1243;254;2236;0
CATALUNYA;GLOBAL;2021-01-09;Home;0 a 9;58;183;117;0;0;2;0;0;36;22;32;19;179;114;0;0
CATALUNYA;GLOBAL;2021-01-09;Home;10 a 19;95;333;215;1;1;1;0;0;42;53;52;42;320;210;1;0
CATALUNYA;GLOBAL;2021-01-09;Home;20 a 29;122;704;356;0;0;12;0;0;50;72;58;59;650;337;184;0
CATALUNYA;GLOBAL;2021-01-09;Home;30 a 39;123;731;297;2;1;28;2;0;50;73;49;65;688;286;289;0
CATALUNYA;GLOBAL;2021-01-09;Home;40 a 49;184;1085;395;18;7;99;25;0;76;108;82;100;1020;386;361;0
CATALUNYA;GLOBAL;2021-01-09;Home;50 a 59;161;889;354;20;10;198;52;0;62;99;55;89;834;336;355;0
CATALUNYA;GLOBAL;2021-01-09;Home;60 a 69;90;601;197;22;12;319;102;3;52;38;53;33;561;182;283;0
CATALUNYA;GLOBAL;2021-01-09;Home;70 a 79;75;570;138;37;13;396;101;10;38;37;41;28;515;128;221;0
CATALUNYA;GLOBAL;2021-01-09;Home;80 o més;66;667;144;53;5;325;11;30;28;38;31;34;567;121;609;0
CATALUNYA;GLOBAL;2021-01-08;Altres;N/A;109;1336;42;10;1;121;21;0;73;36;67;10;1308;39;208;0
CATALUNYA;GLOBAL;2021-01-08;Dona;0 a 9;124;426;373;0;0;1;0;0;88;36;92;32;422;366;0;0
CATALUNYA;GLOBAL;2021-01-08;Dona;10 a 19;278;918;800;0;0;2;0;0;145;133;148;136;888;776;52;0
CATALUNYA;GLOBAL;2021-01-08;Dona;20 a 29;338;2681;1557;3;0;6;2;0;162;176;177;178;2395;1432;1528;0
CATALUNYA;GLOBAL;2021-01-08;Dona;30 a 39;354;2794;1414;5;0;25;4;0;163;191;168;182;2531;1311;1866;0
CATALUNYA;GLOBAL;2021-01-08;Dona;40 a 49;411;3429;1777;13;1;51;8;1;189;222;218;218;3073;1650;2869;0
CATALUNYA;GLOBAL;2021-01-08;Dona;50 a 59;397;3542;1670;7;0;84;17;0;216;181;245;182;3181;1517;2825;0
CATALUNYA;GLOBAL;2021-01-08;Dona;60 a 69;239;1813;1005;13;1;143;27;1;105;134;110;123;1663;938;1311;0
CATALUNYA;GLOBAL;2021-01-08;Dona;70 a 79;167;1247;518;25;2;229;38;1;87;80;72;81;1085;485;457;0
CATALUNYA;GLOBAL;2021-01-08;Dona;80 o més;258;3263;945;57;1;362;8;19;175;83;165;79;2482;802;3248;0
CATALUNYA;GLOBAL;2021-01-08;Home;0 a 9;127;466;443;0;0;2;0;0;85;42;99;39;457;431;0;0
CATALUNYA;GLOBAL;2021-01-08;Home;10 a 19;252;849;684;0;0;1;0;0;139;113;155;114;824;662;20;0
CATALUNYA;GLOBAL;2021-01-08;Home;20 a 29;292;1620;1025;5;0;13;0;0;128;164;150;163;1494;987;581;0
CATALUNYA;GLOBAL;2021-01-08;Home;30 a 39;301;1887;972;4;0;26;1;0;127;174;118;170;1763;927;739;0
CATALUNYA;GLOBAL;2021-01-08;Home;40 a 49;357;2424;1121;20;1;87;22;0;165;192;192;176;2243;1069;908;0
CATALUNYA;GLOBAL;2021-01-08;Home;50 a 59;321;2214;1034;29;0;202;49;1;152;169;191;179;2055;985;837;0
CATALUNYA;GLOBAL;2021-01-08;Home;60 a 69;231;1525;613;41;2;325;102;6;117;114;131;117;1392;597;624;0
CATALUNYA;GLOBAL;2021-01-08;Home;70 a 79;155;1209;415;48;4;380;103;8;83;72;80;76;1070;389;348;0
CATALUNYA;GLOBAL;2021-01-08;Home;80 o més;116;1309;378;28;0;326;13;19;66;50;72;47;1082;331;897;0
CATALUNYA;GLOBAL;2021-01-07;Altres;N/A;75;1120;42;13;3;120;21;1;38;37;33;7;1087;39;184;0
CATALUNYA;GLOBAL;2021-01-07;Dona;0 a 9;105;252;412;1;0;1;0;0;54;51;41;46;247;410;0;0
CATALUNYA;GLOBAL;2021-01-07;Dona;10 a 19;219;478;870;1;0;2;0;0;97;122;81;127;456;845;43;0
CATALUNYA;GLOBAL;2021-01-07;Dona;20 a 29;353;2351;1869;1;0;5;2;0;133;220;111;219;2063;1739;1425;0
CATALUNYA;GLOBAL;2021-01-07;Dona;30 a 39;363;2412;1660;7;2;24;4;0;159;204;136;199;2142;1569;1430;0
CATALUNYA;GLOBAL;2021-01-07;Dona;40 a 49;446;3087;2272;9;2;45;6;0;158;288;134;298;2753;2111;2073;0
CATALUNYA;GLOBAL;2021-01-07;Dona;50 a 59;405;3066;2199;4;1;84;18;0;174;231;140;222;2700;2020;2116;0
CATALUNYA;GLOBAL;2021-01-07;Dona;60 a 69;255;1557;1182;20;4;135;25;1;81;174;76;172;1407;1107;1027;0
CATALUNYA;GLOBAL;2021-01-07;Dona;70 a 79;178;884;633;28;6;217;37;2;84;94;76;103;781;586;495;0
CATALUNYA;GLOBAL;2021-01-07;Dona;80 o més;234;2820;1183;47;1;346;7;22;131;103;124;100;2241;926;3813;0
CATALUNYA;GLOBAL;2021-01-07;Home;0 a 9;119;235;481;1;0;2;0;0;48;71;42;70;227;477;0;0
CATALUNYA;GLOBAL;2021-01-07;Home;10 a 19;230;427;853;0;0;1;0;0;95;135;77;136;413;834;19;0
CATALUNYA;GLOBAL;2021-01-07;Home;20 a 29;325;1119;1315;3;0;11;0;0;121;204;95;197;1020;1274;444;0
CATALUNYA;GLOBAL;2021-01-07;Home;30 a 39;326;1264;1214;5;0;24;1;0;99;227;87;211;1150;1157;597;0
CATALUNYA;GLOBAL;2021-01-07;Home;40 a 49;395;1617;1461;9;0;81;20;0;142;253;109;248;1484;1400;652;0
CATALUNYA;GLOBAL;2021-01-07;Home;50 a 59;350;1506;1220;20;6;190;49;1;136;214;103;220;1363;1170;668;0
CATALUNYA;GLOBAL;2021-01-07;Home;60 a 69;227;1111;745;32;10;308;101;7;79;148;76;140;999;712;496;0
CATALUNYA;GLOBAL;2021-01-07;Home;70 a 79;161;944;475;38;6;369;100;5;65;96;69;83;839;436;373;0
CATALUNYA;GLOBAL;2021-01-07;Home;80 o més;131;1113;448;46;1;312;13;21;61;70;58;68;950;375;1010;0
CATALUNYA;GLOBAL;2021-01-06;Altres;N/A;31;294;7;10;3;120;19;0;17;14;18;2;288;7;56;0
CATALUNYA;GLOBAL;2021-01-06;Dona;0 a 9;20;87;73;0;0;0;0;0;13;7;8;5;85;73;0;0
CATALUNYA;GLOBAL;2021-01-06;Dona;10 a 19;65;132;181;1;0;2;0;0;23;42;22;28;127;177;8;0
CATALUNYA;GLOBAL;2021-01-06;Dona;20 a 29;142;804;408;0;0;5;3;0;56;86;43;69;706;385;339;0
CATALUNYA;GLOBAL;2021-01-06;Dona;30 a 39;108;738;309;4;1;20;2;0;38;70;30;56;657;295;282;0
CATALUNYA;GLOBAL;2021-01-06;Dona;40 a 49;132;908;392;8;0;42;5;0;48;84;37;71;801;370;322;0
CATALUNYA;GLOBAL;2021-01-06;Dona;50 a 59;110;864;376;8;5;88;17;0;33;77;28;62;767;340;356;0
CATALUNYA;GLOBAL;2021-01-06;Dona;60 a 69;78;505;205;15;2;136;25;1;26;52;26;39;457;192;140;0
CATALUNYA;GLOBAL;2021-01-06;Dona;70 a 79;56;340;135;12;0;204;31;1;23;33;23;28;312;122;122;0
CATALUNYA;GLOBAL;2021-01-06;Dona;80 o més;74;797;241;37;1;331;7;16;45;29;47;17;702;214;796;0
CATALUNYA;GLOBAL;2021-01-06;Home;0 a 9;31;91;74;1;0;2;0;0;17;14;13;12;87;73;0;0
CATALUNYA;GLOBAL;2021-01-06;Home;10 a 19;61;151;167;0;0;1;0;0;33;28;25;24;146;163;3;0
CATALUNYA;GLOBAL;2021-01-06;Home;20 a 29;114;417;292;2;0;9;0;0;45;69;34;64;379;286;113;0
CATALUNYA;GLOBAL;2021-01-06;Home;30 a 39;95;376;270;1;1;26;1;0;33;62;23;55;344;255;152;0
CATALUNYA;GLOBAL;2021-01-06;Home;40 a 49;118;448;281;12;4;83;22;0;36;82;34;62;407;271;81;0
CATALUNYA;GLOBAL;2021-01-06;Home;50 a 59;120;471;261;30;6;183;46;2;40;80;34;57;425;252;62;0
CATALUNYA;GLOBAL;2021-01-06;Home;60 a 69;82;367;185;15;6;302;98;2;32;50;23;41;327;174;64;0
CATALUNYA;GLOBAL;2021-01-06;Home;70 a 79;54;357;104;24;10;353;97;3;32;22;22;15;321;95;85;0
CATALUNYA;GLOBAL;2021-01-06;Home;80 o més;38;470;119;30;0;289;16;12;29;9;31;7;406;108;206;0
CATALUNYA;GLOBAL;2021-01-05;Altres;N/A;91;1216;45;14;2;107;17;0;65;26;57;4;1175;43;165;0
CATALUNYA;GLOBAL;2021-01-05;Dona;0 a 9;126;292;463;0;0;0;0;0;59;67;63;57;283;455;0;0
CATALUNYA;GLOBAL;2021-01-05;Dona;10 a 19;256;600;869;0;0;1;0;0;91;165;88;152;562;852;36;0
CATALUNYA;GLOBAL;2021-01-05;Dona;20 a 29;356;2928;1879;4;0;4;3;0;148;208;165;216;2619;1771;1056;0
CATALUNYA;GLOBAL;2021-01-05;Dona;30 a 39;381;2953;1723;3;0;19;1;0;145;236;150;237;2631;1610;1174;0
CATALUNYA;GLOBAL;2021-01-05;Dona;40 a 49;432;3772;2056;14;0;39;4;0;182;250;203;261;3332;1919;1553;0
CATALUNYA;GLOBAL;2021-01-05;Dona;50 a 59;393;3712;1959;12;3;83;15;0;167;226;172;222;3311;1795;1592;0
CATALUNYA;GLOBAL;2021-01-05;Dona;60 a 69;227;1803;1076;26;4;124;22;2;95;132;118;134;1627;1016;830;0
CATALUNYA;GLOBAL;2021-01-05;Dona;70 a 79;172;934;628;33;1;196;32;4;64;108;69;108;848;595;383;0
CATALUNYA;GLOBAL;2021-01-05;Dona;80 o més;183;2068;1034;38;1;311;6;18;103;80;108;82;1747;834;3308;0
CATALUNYA;GLOBAL;2021-01-05;Home;0 a 9;117;315;524;0;0;1;0;0;66;51;62;53;307;512;0;0
CATALUNYA;GLOBAL;2021-01-05;Home;10 a 19;247;555;807;0;1;1;0;0;103;144;107;146;533;789;14;0
CATALUNYA;GLOBAL;2021-01-05;Home;20 a 29;317;1539;1452;2;0;6;0;0;104;213;115;220;1430;1399;376;0
CATALUNYA;GLOBAL;2021-01-05;Home;30 a 39;309;1540;1234;1;0;27;2;0;117;192;128;183;1430;1179;434;0
CATALUNYA;GLOBAL;2021-01-05;Home;40 a 49;346;1801;1330;12;2;78;19;0;132;214;140;236;1642;1267;431;0
CATALUNYA;GLOBAL;2021-01-05;Home;50 a 59;322;1642;1106;18;5;172;42;0;140;182;154;182;1484;1064;468;0
CATALUNYA;GLOBAL;2021-01-05;Home;60 a 69;242;1186;787;29;9;300;93;1;98;144;108;150;1071;762;367;0
CATALUNYA;GLOBAL;2021-01-05;Home;70 a 79;149;922;485;32;5;342;97;10;61;88;65;89;819;461;291;0
CATALUNYA;GLOBAL;2021-01-05;Home;80 o més;133;1063;407;40;3;278;17;23;71;62;82;60;941;355;916;0
CATALUNYA;GLOBAL;2021-01-04;Altres;N/A;104;885;50;13;1;109;15;0;54;50;47;10;850;43;33;0
CATALUNYA;GLOBAL;2021-01-04;Dona;0 a 9;95;184;473;0;0;0;0;0;43;52;31;60;179;466;0;0
CATALUNYA;GLOBAL;2021-01-04;Dona;10 a 19;204;394;937;0;0;2;0;0;55;149;43;144;358;913;3;0
CATALUNYA;GLOBAL;2021-01-04;Dona;20 a 29;390;2139;1914;1;0;6;3;0;134;256;105;258;1814;1761;239;0
CATALUNYA;GLOBAL;2021-01-04;Dona;30 a 39;381;2221;1821;10;0;12;1;0;125;256;101;243;1948;1660;276;0
CATALUNYA;GLOBAL;2021-01-04;Dona;40 a 49;444;2732;2419;8;0;35;6;0;150;294;133;290;2385;2210;302;0
CATALUNYA;GLOBAL;2021-01-04;Dona;50 a 59;420;2544;2372;16;1;86;14;1;143;277;116;282;2259;2152;347;0
CATALUNYA;GLOBAL;2021-01-04;Dona;60 a 69;256;1305;1348;20;4;130;23;0;92;164;70;166;1136;1229;161;0
CATALUNYA;GLOBAL;2021-01-04;Dona;70 a 79;187;665;737;19;3;190;38;1;59;128;60;133;586;676;126;0
CATALUNYA;GLOBAL;2021-01-04;Dona;80 o més;202;1892;1157;32;4;310;7;17;87;115;83;110;1565;916;817;0
CATALUNYA;GLOBAL;2021-01-04;Home;0 a 9;99;223;556;0;0;1;0;0;46;53;35;53;212;551;0;0
CATALUNYA;GLOBAL;2021-01-04;Home;10 a 19;204;384;828;2;0;0;0;0;66;138;63;133;366;805;2;0
CATALUNYA;GLOBAL;2021-01-04;Home;20 a 29;329;1029;1384;0;0;6;1;0;105;224;82;206;921;1329;80;0
CATALUNYA;GLOBAL;2021-01-04;Home;30 a 39;322;1177;1228;4;1;34;3;0;106;216;77;191;1051;1161;129;0
CATALUNYA;GLOBAL;2021-01-04;Home;40 a 49;436;1532;1478;7;1;80;17;0;124;312;100;284;1375;1383;100;0
CATALUNYA;GLOBAL;2021-01-04;Home;50 a 59;352;1331;1314;25;8;181;45;3;112;240;94;223;1180;1209;116;0
CATALUNYA;GLOBAL;2021-01-04;Home;60 a 69;243;895;905;33;16;310;89;2;84;159;66;162;810;846;92;0
CATALUNYA;GLOBAL;2021-01-04;Home;70 a 79;146;713;557;40;10;346;100;4;54;92;49;96;638;519;73;0
CATALUNYA;GLOBAL;2021-01-04;Home;80 o més;97;823;482;29;2;293;20;17;53;44;48;51;710;422;220;0
CATALUNYA;GLOBAL;2021-01-03;Altres;N/A;25;137;7;10;3;108;16;0;14;11;12;0;132;6;0;0
CATALUNYA;GLOBAL;2021-01-03;Dona;0 a 9;18;77;97;0;0;0;0;0;7;11;5;10;77;96;0;0
CATALUNYA;GLOBAL;2021-01-03;Dona;10 a 19;52;134;241;0;0;2;0;0;23;29;20;24;129;237;0;0
CATALUNYA;GLOBAL;2021-01-03;Dona;20 a 29;125;450;461;1;2;7;3;0;47;78;38;69;412;438;0;0
CATALUNYA;GLOBAL;2021-01-03;Dona;30 a 39;126;434;324;1;0;12;1;0;44;82;45;63;403;311;0;0
CATALUNYA;GLOBAL;2021-01-03;Dona;40 a 49;140;406;422;6;2;34;6;0;46;94;30;82;380;406;1;0
CATALUNYA;GLOBAL;2021-01-03;Dona;50 a 59;117;404;398;9;2;87;14;0;40;77;37;63;364;374;1;0
CATALUNYA;GLOBAL;2021-01-03;Dona;60 a 69;83;245;245;14;2;130;21;1;24;59;23;49;224;235;1;0
CATALUNYA;GLOBAL;2021-01-03;Dona;70 a 79;51;234;139;16;3;196;36;4;23;28;17;24;210;129;0;0
CATALUNYA;GLOBAL;2021-01-03;Dona;80 o més;68;562;241;27;2;312;5;16;46;22;36;15;491;206;0;0
CATALUNYA;GLOBAL;2021-01-03;Home;0 a 9;24;85;112;0;0;2;0;0;11;13;9;8;84;109;0;0
CATALUNYA;GLOBAL;2021-01-03;Home;10 a 19;57;87;206;0;0;1;0;0;19;38;10;31;82;205;0;0
CATALUNYA;GLOBAL;2021-01-03;Home;20 a 29;108;217;356;2;0;6;1;0;30;78;25;71;196;349;0;0
CATALUNYA;GLOBAL;2021-01-03;Home;30 a 39;90;219;277;4;0;33;3;0;27;63;20;61;204;269;0;0
CATALUNYA;GLOBAL;2021-01-03;Home;40 a 49;138;277;307;10;4;91;20;0;44;94;36;82;258;302;0;0
CATALUNYA;GLOBAL;2021-01-03;Home;50 a 59;94;291;277;20;2;177;39;1;34;60;34;58;268;271;0;0
CATALUNYA;GLOBAL;2021-01-03;Home;60 a 69;77;245;185;28;10;322;81;4;26;51;23;43;227;174;0;0
CATALUNYA;GLOBAL;2021-01-03;Home;70 a 79;44;319;120;24;5;330;93;6;16;28;24;27;292;112;0;0
CATALUNYA;GLOBAL;2021-01-03;Home;80 o més;66;376;129;38;4;304;16;19;44;22;43;21;340;119;1;0
CATALUNYA;GLOBAL;2021-01-02;Altres;N/A;34;631;9;11;0;101;16;3;20;14;19;2;617;9;0;0
CATALUNYA;GLOBAL;2021-01-02;Dona;0 a 9;27;95;132;0;0;0;0;0;14;13;12;10;93;132;0;0
CATALUNYA;GLOBAL;2021-01-02;Dona;10 a 19;55;173;329;0;0;3;0;0;16;39;19;33;167;322;1;0
CATALUNYA;GLOBAL;2021-01-02;Dona;20 a 29;159;676;547;2;0;8;1;0;56;103;50;87;612;525;57;0
CATALUNYA;GLOBAL;2021-01-02;Dona;30 a 39;132;679;475;1;0;13;1;0;53;79;46;74;620;450;87;0
CATALUNYA;GLOBAL;2021-01-02;Dona;40 a 49;144;735;597;8;1;28;4;0;41;103;39;95;656;566;180;0
CATALUNYA;GLOBAL;2021-01-02;Dona;50 a 59;167;698;538;7;2;80;13;1;56;111;43;91;619;496;157;0
CATALUNYA;GLOBAL;2021-01-02;Dona;60 a 69;103;445;313;17;4;120;20;0;37;66;39;55;401;290;86;0
CATALUNYA;GLOBAL;2021-01-02;Dona;70 a 79;54;334;239;18;1;182;35;2;15;39;12;40;292;223;108;0
CATALUNYA;GLOBAL;2021-01-02;Dona;80 o més;62;1105;382;27;1;296;6;20;27;35;36;36;906;310;915;0
CATALUNYA;GLOBAL;2021-01-02;Home;0 a 9;23;125;167;1;0;1;0;0;10;13;9;13;118;166;0;0
CATALUNYA;GLOBAL;2021-01-02;Home;10 a 19;62;152;273;0;0;1;0;0;22;40;26;40;145;266;0;0
CATALUNYA;GLOBAL;2021-01-02;Home;20 a 29;106;432;420;0;0;4;1;0;39;67;37;55;401;408;18;0
CATALUNYA;GLOBAL;2021-01-02;Home;30 a 39;110;479;378;5;0;31;3;0;34;76;32;66;447;363;18;0
CATALUNYA;GLOBAL;2021-01-02;Home;40 a 49;156;605;425;9;0;87;18;0;55;101;47;106;560;410;23;0
CATALUNYA;GLOBAL;2021-01-02;Home;50 a 59;145;551;366;15;4;169;46;2;53;92;52;81;503;357;31;0
CATALUNYA;GLOBAL;2021-01-02;Home;60 a 69;103;443;252;28;8;303;73;7;41;62;34;51;403;244;45;0
CATALUNYA;GLOBAL;2021-01-02;Home;70 a 79;46;412;150;29;4;318;92;8;17;29;18;26;362;144;80;0
CATALUNYA;GLOBAL;2021-01-02;Home;80 o més;48;481;188;29;3;271;15;20;29;19;23;21;414;157;207;0
CATALUNYA;GLOBAL;2021-01-01;Altres;N/A;10;149;7;2;0;107;19;4;6;4;5;2;143;7;0;0
CATALUNYA;GLOBAL;2021-01-01;Dona;0 a 9;27;81;83;0;0;0;0;0;14;13;10;10;80;80;0;0
CATALUNYA;GLOBAL;2021-01-01;Dona;10 a 19;51;114;163;1;0;2;0;0;17;34;16;31;107;160;0;0
CATALUNYA;GLOBAL;2021-01-01;Dona;20 a 29;85;530;306;1;0;8;1;0;40;45;24;36;465;290;1;0
CATALUNYA;GLOBAL;2021-01-01;Dona;30 a 39;83;625;272;3;0;14;1;0;36;47;28;41;539;259;0;0
CATALUNYA;GLOBAL;2021-01-01;Dona;40 a 49;115;618;330;2;1;26;4;0;43;72;32;52;542;317;0;0
CATALUNYA;GLOBAL;2021-01-01;Dona;50 a 59;106;593;367;8;2;76;13;0;32;74;29;59;507;341;1;0
CATALUNYA;GLOBAL;2021-01-01;Dona;60 a 69;57;313;224;14;1;113;18;0;21;36;15;38;285;215;0;0
CATALUNYA;GLOBAL;2021-01-01;Dona;70 a 79;27;204;107;19;5;167;35;5;6;21;7;17;179;100;0;0
CATALUNYA;GLOBAL;2021-01-01;Dona;80 o més;60;517;259;38;1;279;5;17;37;23;23;18;443;236;1;0
CATALUNYA;GLOBAL;2021-01-01;Home;0 a 9;20;87;84;0;0;1;0;0;10;10;9;3;82;84;0;0
CATALUNYA;GLOBAL;2021-01-01;Home;10 a 19;52;91;121;0;0;1;0;0;16;36;10;24;90;117;0;0
CATALUNYA;GLOBAL;2021-01-01;Home;20 a 29;62;223;178;1;0;4;1;0;15;47;10;37;210;173;0;0
CATALUNYA;GLOBAL;2021-01-01;Home;30 a 39;72;284;229;3;1;26;4;0;22;50;17;44;264;223;0;0
CATALUNYA;GLOBAL;2021-01-01;Home;40 a 49;95;275;258;9;1;77;20;0;28;67;22;56;252;248;0;0
CATALUNYA;GLOBAL;2021-01-01;Home;50 a 59;103;287;243;18;2;155;42;1;27;76;24;69;266;231;0;0
CATALUNYA;GLOBAL;2021-01-01;Home;60 a 69;68;238;172;27;2;282;70;5;32;36;28;32;213;167;0;0
CATALUNYA;GLOBAL;2021-01-01;Home;70 a 79;33;252;90;20;1;307;93;4;16;17;16;13;226;86;0;0
CATALUNYA;GLOBAL;2021-01-01;Home;80 o més;38;301;115;27;1;264;14;12;17;21;21;12;270;108;1;0
CATALUNYA;GLOBAL;2020-12-31;Altres;N/A;69;976;43;16;4;106;19;1;40;29;38;6;946;42;6;0
CATALUNYA;GLOBAL;2020-12-31;Dona;0 a 9;80;274;468;0;0;0;0;0;44;36;52;35;264;464;0;0
CATALUNYA;GLOBAL;2020-12-31;Dona;10 a 19;186;518;749;0;0;2;0;0;72;114;88;120;498;734;1;0
CATALUNYA;GLOBAL;2020-12-31;Dona;20 a 29;257;2067;1388;4;0;7;1;0;103;154;118;158;1819;1301;71;0
